Name,Latitude,Longitude,City,Country,Website,Category
Stands,48.7601765,1.3702549,N/A,France,N/A,Karting
N/A,43.9976311,4.9438784,N/A,France,N/A,Karting
Karting Est,47.9401844,0.216991,Le Mans,France,N/A,Karting
Karting Sud,47.9374409,0.2135764,Le Mans,France,N/A,Karting
N/A,47.2576449,-1.5426273,N/A,France,N/A,Karting
N/A,45.4883557,-0.5595234,N/A,France,N/A,Karting
Circuit de karting Kart Extrem,45.4888545,-0.5598623,Saint-Genis-de-Saintonge,France,N/A,Karting
N/A,46.7979502,4.793671,N/A,France,N/A,Karting
City Kart,47.2640906,-1.7016714,N/A,France,N/A,Karting
N/A,43.2355918,3.2601639,N/A,France,N/A,Karting
N/A,46.2058183,5.2882825,N/A,France,N/A,Karting
N/A,46.6989387,-1.8453275,N/A,France,N/A,Karting
N/A,44.4603149,6.1545261,N/A,France,N/A,Karting
Piste Bayle Brothers,43.8066454,5.8203784,N/A,France,N/A,Karting
Piste Bayle Brothers,43.8070952,5.8200831,N/A,France,N/A,Karting
N/A,43.8920815,5.3767395,N/A,France,N/A,Karting
DKS-Motors,50.326133,3.4292988,N/A,France,https://www.dks-motors.com/,Karting
Pit Lane,45.2652691,5.8948155,N/A,France,N/A,Karting
N/A,44.9871721,0.8892102,N/A,France,N/A,Karting
N/A,42.9295084,0.6495864,N/A,France,N/A,Karting
N/A,47.0767116,-1.0214895,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4483208,0.903866,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4479215,0.9036285,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4475058,0.9036487,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4474931,0.9042291,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4477359,0.9048742,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4478424,0.9045684,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.448149,0.9047638,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4479806,0.9041862,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4479657,0.9054701,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4481968,0.9061835,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4482722,0.9068453,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4480291,0.9064115,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4477672,0.9058804,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4476594,0.9065524,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4477272,0.9071897,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4480891,0.9073064,N/A,France,N/A,Karting
Piste de Karting d'Anneville-Ambourville,49.4484348,0.9071655,N/A,France,N/A,Karting
Circuit Julie Tonelli,43.8192676,4.6042257,N/A,France,N/A,Karting
Baby Kart,43.8188607,4.6060491,N/A,France,N/A,Karting
N/A,43.2971824,3.4021843,N/A,France,N/A,Karting
N/A,43.2971424,3.4020969,N/A,France,N/A,Karting
N/A,43.6895693,6.9601052,N/A,France,N/A,Karting
N/A,43.6901584,6.9615979,N/A,France,N/A,Karting
N/A,43.6899287,6.961464,N/A,France,N/A,Karting
N/A,43.6893695,6.9605426,N/A,France,N/A,Karting
N/A,43.6891378,6.9604101,N/A,France,N/A,Karting
N/A,43.689048,6.9606291,N/A,France,N/A,Karting
Kids Safari,48.6195569,6.9847728,N/A,France,N/A,Karting
Kart pour enfants,46.0272461,6.3247768,N/A,France,N/A,Karting
KartParc,45.8962168,6.3429446,Thônes,France,N/A,Karting
Grands Kartings,47.4060531,0.7462019,N/A,France,N/A,Karting
N/A,43.6789856,6.0589446,N/A,France,N/A,Karting
N/A,48.3195606,6.0794057,N/A,France,N/A,Karting
N/A,46.4469791,-0.7789883,N/A,France,N/A,Karting
Karting du Bugey,45.9881398,5.3228384,Château-Gaillard,France,https://www.kartingdubugey.com/,Karting
N/A,45.9886171,5.3248747,N/A,France,N/A,Karting
N/A,47.1231391,-1.4984179,N/A,France,N/A,Karting
Jovikart Karting Nantes 44,47.1232008,-1.4974633,Le Bignon,France,https://www.jovikart.com/,Karting
N/A,47.6107956,5.233491,N/A,France,N/A,Karting
Action Karts,53.9125151,-1.3164226,Wetherby,United Kingdom,actionkarts.co.uk,Karting
Formula Karting,54.1628445,-6.3321708,N/A,United Kingdom,N/A,Karting
Amen Corner Karting,53.1802696,-1.0431227,Newark,United Kingdom,N/A,Karting
TeamSport Karting,50.8369275,-1.1751158,Gosport,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/gosport,Karting
Matchams Karting,50.8080704,-1.8220505,N/A,United Kingdom,http://www.matchamskarting.co.uk/,Karting
Glan y Gors Park Karting,53.0355871,-3.5829628,Cerrigydrudion,United Kingdom,N/A,Karting
Wombwell Karting,53.5260103,-1.3968069,Barnsley,United Kingdom,https://wombwellkarting64.wixsite.com/,Karting
Swindon Karting Arena,51.5088298,-1.7927263,N/A,United Kingdom,N/A,Karting
Karting Worcester,52.1572825,-2.1616173,N/A,United Kingdom,N/A,Karting
Forest Edge Kart Club,51.1803735,-1.362815,N/A,United Kingdom,https://fekc.co.uk/,Karting
TeamSport Karting,53.4886392,-2.2428793,Manchester,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/manchester-victoria,Karting
Go-Karts,53.1776397,0.3493448,N/A,United Kingdom,N/A,Karting
KartSport Indoor Karting,55.0626101,-6.5270799,N/A,United Kingdom,https://www.kartsportleisure.com/,Karting
Codonas Karting,57.1515088,-2.079247,N/A,United Kingdom,N/A,Karting
Supakart,51.5742239,-2.9485356,Newport,United Kingdom,https://www.supakart.co.uk,Karting
TeamSport Go Karting Dundee,56.4773182,-3.0512917,Dundee,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/dundee,Karting
Rissington Kart Club,51.8658915,-1.6847898,N/A,United Kingdom,http://www.rissingtonkartclub.co.uk/,Karting
Team Karting,53.5961217,-2.1709536,Rochdale,United Kingdom,https://teamkarting.co.uk/,Karting
Race Kart Centre,53.4541737,-0.6887477,N/A,United Kingdom,N/A,Karting
Aviemore Kart Raceway,57.2100296,-3.8198423,Aviemore,United Kingdom,https://aviemorekartraceway.co.uk/,Karting
N/A,55.9996499,-2.5642792,N/A,United Kingdom,N/A,Karting
Chaos Karts,53.4776614,-2.2539711,N/A,United Kingdom,https://www.chaoskarts.com/,Karting
N/A,51.5422439,-0.0071841,N/A,United Kingdom,N/A,Karting
Absolutely Karting,51.5187425,-0.7137628,N/A,United Kingdom,N/A,Karting
Premier Karting,51.4526688,-0.8954706,Reading,United Kingdom,N/A,Karting
Daytona Sandown Park,51.3757455,-0.3623534,Esher,United Kingdom,https://www.daytona.co.uk/venues/sandown-park/,Karting
TeamSport Go Karting,52.4992414,-2.0146329,Oldbury,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/birmingham,Karting
Rye House Kart Raceway,51.767474,0.0118016,N/A,United Kingdom,N/A,Karting
TeamSport Mitcham,51.4128839,-0.15416,Mitcham,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/mitcham-south-london,Karting
TeamSport Liverpool,53.3813409,-2.975204,Liverpool,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/liverpool,Karting
Xtreme Karting Edinburgh,55.9369907,-3.4064304,N/A,United Kingdom,https://xtremekarting.co.uk/,Karting
Go Kart Track,51.3621441,0.2620784,N/A,United Kingdom,N/A,Karting
TeamSport Karting Crawley,51.1354246,-0.1641843,Crawley,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/crawley,Karting
Teamsport Karting,51.4938135,-3.149635,Cardiff,United Kingdom,https://www.team-sport.co.uk/cardiff/,Karting
TeamSport Karting,53.3831774,-2.6040843,Warrington,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/warrington,Karting
Grand Prix Go Karts,50.5971435,-3.4423029,N/A,United Kingdom,N/A,Karting
N/A,54.6681579,-1.7650504,N/A,United Kingdom,N/A,Karting
N/A,51.5177772,-0.0307103,N/A,United Kingdom,N/A,Karting
TeamSport Coventry,52.3947048,-1.5885367,Coventry,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/coventry,Karting
Trax Karting,53.7562716,-2.7694579,N/A,United Kingdom,N/A,Karting
N/A,51.3760429,-0.3609792,N/A,United Kingdom,N/A,Karting
N/A,51.3756898,-0.3618088,N/A,United Kingdom,N/A,Karting
Ace Karting Plus Ltd,52.5968447,-1.9890457,Walsall,United Kingdom,http://www.acekartingplusinfo.co.uk/,Karting
TeamSport Indoor Karting,51.4390275,-0.9747567,Reading,United Kingdom,https://www.team-sport.co.uk/go-karting-reading/,Karting
Teamwork Karting,52.4780034,-1.8809285,Birmingham,United Kingdom,N/A,Karting
Rye House Kart Circuit,51.7674449,0.0116158,N/A,United Kingdom,N/A,Karting
TeamSport Eastleigh,50.9690121,-1.3476136,Eastleigh,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/southampton,Karting
TeamSport Edmonton,51.6183344,-0.044152,London,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/edmonton-north-london,Karting
TeamSport Go Karting Glasgow,55.822373,-4.1526145,Glasgow,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/glasgow-cambuslang,Karting
Knockhill Karting,56.1314534,-3.5045304,N/A,United Kingdom,N/A,Karting
Rye House Kart Circuit,51.767482,0.0114974,N/A,United Kingdom,N/A,Karting
Rye House Kart Circuit,51.7673942,0.0116516,N/A,United Kingdom,N/A,Karting
Full Throttle Raceway,52.4586814,-2.1442504,N/A,United Kingdom,https://www.fullthrottleraceway.co.uk/,Karting
Buckmore Park,51.3430139,0.5016131,N/A,United Kingdom,N/A,Karting
N/A,50.934801,0.9071825,N/A,United Kingdom,N/A,Karting
N/A,50.9350261,0.907354,N/A,United Kingdom,N/A,Karting
N/A,50.9353911,0.9070349,N/A,United Kingdom,N/A,Karting
N/A,50.9346758,0.9074271,N/A,United Kingdom,N/A,Karting
N/A,50.9342591,0.9076663,N/A,United Kingdom,N/A,Karting
N/A,52.0818294,-1.4753014,N/A,United Kingdom,N/A,Karting
Clay Pigeon Raceway,50.8239618,-2.554516,N/A,United Kingdom,https://www.claypigeonraceway.com/,Karting
Larkhall Outdoor Kart Circuit,55.7522524,-3.9780649,N/A,United Kingdom,N/A,Karting
TeamSport Bristol,51.5033708,-2.6883578,Bristol,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/bristol,Karting
Kartworld,50.4270235,-4.4200041,N/A,United Kingdom,N/A,Karting
N/A,53.1212422,-0.2156225,N/A,United Kingdom,N/A,Karting
N/A,53.1210733,-0.2151803,N/A,United Kingdom,N/A,Karting
N/A,53.1209546,-0.2157473,N/A,United Kingdom,N/A,Karting
N/A,53.1213235,-0.2145427,N/A,United Kingdom,N/A,Karting
N/A,53.1215119,-0.2146665,N/A,United Kingdom,N/A,Karting
N/A,53.1218016,-0.2149144,N/A,United Kingdom,N/A,Karting
N/A,53.1211822,-0.2157731,N/A,United Kingdom,N/A,Karting
N/A,53.1209207,-0.214584,N/A,United Kingdom,N/A,Karting
N/A,53.1216343,-0.2149213,N/A,United Kingdom,N/A,Karting
N/A,52.1852658,-2.1101821,N/A,United Kingdom,N/A,Karting
TeamSport Karting Sheffield,53.3950281,-1.4055867,Sheffield,United Kingdom,N/A,Karting
N/A,53.3999869,-1.4849378,N/A,United Kingdom,N/A,Karting
Parkwood Karting,53.4001033,-1.4848441,Sheffield,United Kingdom,https://www.parkwoodkarting.com,Karting
Rayleigh Go Karting,51.577433,0.6047861,N/A,United Kingdom,https://www.essexkarting.co.uk/,Karting
Kids Racing Track,56.5525487,-2.5974423,N/A,United Kingdom,N/A,Karting
Ellough Park Raceway,52.4340124,1.6012472,Beccles,United Kingdom,http://www.elloughpark.co.uk/,Karting
Pit Lane,52.4347351,1.6013964,N/A,United Kingdom,N/A,Karting
Ellough Park Raceway,52.4342934,1.6008038,N/A,United Kingdom,N/A,Karting
Anglia Karting Centre,52.6304404,0.7383039,N/A,United Kingdom,N/A,Karting
N/A,52.6304588,0.737708,N/A,United Kingdom,N/A,Karting
N/A,51.4926811,0.2863459,N/A,United Kingdom,https://www.lakeside-karting.com/,Karting
N/A,52.6224376,-1.640396,N/A,United Kingdom,N/A,Karting
Lakeside Karting,51.492774,0.2863153,N/A,United Kingdom,http://www.lakeside-karting.co.uk/,Karting
Karting Track,55.3255901,-1.5801116,N/A,United Kingdom,N/A,Karting
TeamSport Karting Manchester Trafford,53.465944,-2.3011412,Manchester,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/manchester-trafford-park,Karting
N/A,52.6309243,0.7378426,N/A,United Kingdom,N/A,Karting
N/A,52.6306815,0.7385637,N/A,United Kingdom,N/A,Karting
TeamSport Leicester,52.6632525,-1.0852129,Leicester,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/leicester,Karting
Mill Circuit,52.2763393,-1.0900661,N/A,United Kingdom,N/A,Karting
Pit Lane,52.2758937,-1.0899004,N/A,United Kingdom,N/A,Karting
Go Cart Track,54.2303115,-0.3226169,N/A,United Kingdom,N/A,Karting
N/A,53.1219864,-0.2140209,N/A,United Kingdom,N/A,Karting
N/A,53.3099414,-2.9422513,N/A,United Kingdom,N/A,Karting
N/A,51.3279257,-0.8501119,N/A,United Kingdom,N/A,Karting
TeamSport Leeds,53.7868349,-1.5311041,Leeds,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/leeds,Karting
TeamSport Hull,53.7320057,-0.3788415,Hull,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/hull,Karting
Cardigan Bay Karting,52.2180008,-4.2921959,Llwyncelyn,United Kingdom,N/A,Karting
N/A,52.2175123,-4.2925279,N/A,United Kingdom,N/A,Karting
N/A,52.2175557,-4.2920828,N/A,United Kingdom,N/A,Karting
N/A,52.217793,-4.292561,N/A,United Kingdom,N/A,Karting
Brentwood Karting,51.5970502,0.2969044,N/A,United Kingdom,N/A,Karting
N/A,52.0396623,-0.7832542,N/A,United Kingdom,N/A,Karting
N/A,52.5079851,1.7478585,N/A,United Kingdom,N/A,Karting
N/A,50.9863227,0.8129509,N/A,United Kingdom,N/A,Karting
N/A,50.9863135,0.8128122,N/A,United Kingdom,N/A,Karting
N/A,50.9862101,0.8125438,N/A,United Kingdom,N/A,Karting
N/A,50.9862482,0.8126126,N/A,United Kingdom,N/A,Karting
N/A,50.9862819,0.8128038,N/A,United Kingdom,N/A,Karting
N/A,50.9863667,0.81303,N/A,United Kingdom,N/A,Karting
Mansell Raceway,50.8671638,-3.2383796,Honiton,United Kingdom,https://mansellraceway.com/,Karting
N/A,50.8665826,-3.2386877,N/A,United Kingdom,N/A,Karting
N/A,50.8664348,-3.2386539,N/A,United Kingdom,N/A,Karting
N/A,52.6059533,-1.0386446,N/A,United Kingdom,N/A,Karting
N/A,50.5561043,-3.6638899,N/A,United Kingdom,N/A,Karting
N/A,50.5557891,-3.6634973,N/A,United Kingdom,N/A,Karting
N/A,50.5559429,-3.6636235,N/A,United Kingdom,N/A,Karting
N/A,50.5559547,-3.6640225,N/A,United Kingdom,N/A,Karting
Cambuslang Karting,55.8220997,-4.179191,N/A,United Kingdom,http://www.cambuslangkarting.com/,Karting
Thruxton karting track,51.203542,-1.6103339,N/A,United Kingdom,N/A,Karting
Thruxton karting track,51.2037671,-1.6099325,N/A,United Kingdom,N/A,Karting
N/A,51.7263732,-1.2001537,N/A,United Kingdom,N/A,Karting
N/A,51.7266754,-1.1999068,N/A,United Kingdom,N/A,Karting
N/A,53.1211692,-0.2145839,N/A,United Kingdom,N/A,Karting
N/A,53.1210749,-0.2149095,N/A,United Kingdom,N/A,Karting
N/A,53.1219248,-0.2144585,N/A,United Kingdom,N/A,Karting
Jurassic Gardens,52.5964893,1.7363266,N/A,United Kingdom,N/A,Karting
Grand Pirx,52.5974873,1.7365,N/A,United Kingdom,N/A,Karting
M4 Karting,51.5369087,-2.1325212,Chippenham,United Kingdom,N/A,Karting
Formula-K,50.7855877,-0.6611817,N/A,United Kingdom,N/A,Karting
N/A,50.7856316,-0.6615098,N/A,United Kingdom,N/A,Karting
N/A,51.1803448,-1.3620083,N/A,United Kingdom,N/A,Karting
N/A,51.1804969,-1.3618594,N/A,United Kingdom,N/A,Karting
N/A,51.1806614,-1.361532,N/A,United Kingdom,N/A,Karting
Wacky Races,54.207426,-0.8079296,N/A,United Kingdom,N/A,Karting
N/A,53.1038301,-0.7672121,N/A,United Kingdom,N/A,Karting
ELK Motorsport,53.103846,-0.7672028,N/A,United Kingdom,https://www.elkmotorsport.co.uk/,Karting
N/A,53.3569853,0.2486382,N/A,United Kingdom,N/A,Karting
TeamSport Newcastle,54.9659865,-1.6774571,Newcastle upon Tyne,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/newcastle,Karting
Midland Karting,52.7115307,-1.7944243,N/A,United Kingdom,https://midlandkarting.co.uk/,Karting
Buckmore Park,51.3438248,0.5024078,N/A,United Kingdom,N/A,Karting
Buckmore Park Kart Circuit,51.3438042,0.5016948,N/A,United Kingdom,N/A,Karting
N/A,51.3434731,0.5025019,N/A,United Kingdom,N/A,Karting
N/A,51.3431447,0.5012825,N/A,United Kingdom,N/A,Karting
N/A,51.343468,0.5029176,N/A,United Kingdom,N/A,Karting
N/A,51.3434082,0.5021794,N/A,United Kingdom,N/A,Karting
N/A,51.3433744,0.5016321,N/A,United Kingdom,N/A,Karting
Amen Corner Karting,53.1804422,-1.0429094,N/A,United Kingdom,N/A,Karting
N/A,53.1809184,-1.0439519,N/A,United Kingdom,N/A,Karting
N/A,55.9996482,-2.5641879,N/A,United Kingdom,N/A,Karting
N/A,55.9996195,-2.5644443,N/A,United Kingdom,N/A,Karting
TeamSport Harlow,51.7940921,0.1294793,Harlow,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/harlow,Karting
Go Kart Track,53.7948281,-3.0574356,N/A,United Kingdom,N/A,Karting
N/A,50.8058235,-1.8271325,N/A,United Kingdom,N/A,Karting
N/A,50.8057943,-1.8264868,N/A,United Kingdom,N/A,Karting
N/A,50.8061228,-1.8268322,N/A,United Kingdom,N/A,Karting
N/A,52.5919202,-1.539344,N/A,United Kingdom,N/A,Karting
Raceview Karting,54.8727475,-6.230106,N/A,United Kingdom,N/A,Karting
N/A,53.309833,-2.9428439,N/A,United Kingdom,N/A,Karting
N/A,50.8237225,-2.5551658,N/A,United Kingdom,N/A,Karting
Pit Lane,50.8240979,-2.5543068,N/A,United Kingdom,N/A,Karting
N/A,56.2755915,-2.6021939,N/A,United Kingdom,N/A,Karting
N/A,56.2753055,-2.6026846,N/A,United Kingdom,N/A,Karting
N/A,56.2749005,-2.6016628,N/A,United Kingdom,N/A,Karting
N/A,56.2749809,-2.6018351,N/A,United Kingdom,N/A,Karting
N/A,52.937856,-1.5051852,N/A,United Kingdom,N/A,Karting
N/A,52.9379136,-1.505095,N/A,United Kingdom,N/A,Karting
N/A,52.9378817,-1.5050865,N/A,United Kingdom,N/A,Karting
Karting track,51.3893209,-0.1461961,N/A,United Kingdom,N/A,Karting
Langar Karting and Quad Centre,52.8844266,-0.8965611,Nottingham,United Kingdom,N/A,Karting
Langar Karting & Quad Centre,52.8847236,-0.8973759,N/A,United Kingdom,N/A,Karting
N/A,52.8852963,-0.897039,N/A,United Kingdom,N/A,Karting
N/A,52.8849584,-0.8975533,N/A,United Kingdom,N/A,Karting
N/A,52.8851569,-0.8977267,N/A,United Kingdom,N/A,Karting
N/A,52.8848871,-0.8971579,N/A,United Kingdom,N/A,Karting
WildTracks Karting,52.2925791,0.471523,N/A,United Kingdom,N/A,Karting
N/A,50.597104,-3.4422974,N/A,United Kingdom,N/A,Karting
GoPro Karting,54.9634666,-6.5565539,N/A,United Kingdom,N/A,Karting
Pits,54.9634711,-6.5575171,N/A,United Kingdom,N/A,Karting
Superdrive - Karting Track,54.4710223,-6.4982915,N/A,United Kingdom,N/A,Karting
N/A,54.2831331,-6.484777,N/A,United Kingdom,N/A,Karting
TeamSport Preston,53.7257678,-2.6487766,Preston,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/preston,Karting
Fulbeck Kart Circuit,53.045049,-0.6567873,N/A,United Kingdom,https://www.fulbeckkartclub.co.uk/,Karting
Sector 2,53.038643,-0.6614217,N/A,United Kingdom,N/A,Karting
Turn 4,53.0456449,-0.6563887,N/A,United Kingdom,N/A,Karting
PF International,53.0381949,-0.6605008,Grantham,United Kingdom,https://www.kartpfi.com/,Karting
N/A,53.0456027,-0.6563887,N/A,United Kingdom,N/A,Karting
N/A,53.0456896,-0.6576261,N/A,United Kingdom,N/A,Karting
TeamWorks Karting,53.9854544,-1.0520702,N/A,United Kingdom,https://www.teamworkskarting.com/locations/york/,Karting
TeamSport Bournemouth,50.7528413,-1.9283109,Bournemouth,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/bournemouth,Karting
N/A,52.2770997,-1.0886981,N/A,United Kingdom,N/A,Karting
TeamSport Go Karting Stoke,53.0429569,-2.1931161,Stoke-on-Trent,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/stoke,Karting
N/A,51.3387044,-2.8799376,N/A,United Kingdom,N/A,Karting
N/A,50.805131,0.2279432,N/A,United Kingdom,N/A,Karting
N/A,50.8053771,0.2279877,N/A,United Kingdom,N/A,Karting
N/A,50.8051259,0.2280219,N/A,United Kingdom,N/A,Karting
N/A,50.8056567,0.2281317,N/A,United Kingdom,N/A,Karting
Campbell Circuit,50.805292,0.2278214,N/A,United Kingdom,N/A,Karting
N/A,50.8052378,0.228066,N/A,United Kingdom,N/A,Karting
Lakeland Karting,54.5422362,-7.7451955,N/A,United Kingdom,https://lakelandkarting.co.uk/,Karting
Horse Racing Gallops,54.7217881,-1.7170199,N/A,United Kingdom,N/A,Karting
Teamwork Karting Car Park,52.4760215,-1.8794593,N/A,United Kingdom,N/A,Karting
Go Karting Club,53.2574866,-4.5416625,N/A,United Kingdom,N/A,Karting
N/A,50.934158,0.9076481,N/A,United Kingdom,N/A,Karting
N/A,53.2339116,-1.9161259,N/A,United Kingdom,N/A,Karting
N/A,53.2342262,-1.9160162,N/A,United Kingdom,N/A,Karting
N/A,53.2339657,-1.9159834,N/A,United Kingdom,N/A,Karting
Go-Kart Track,50.6758561,-1.090425,N/A,United Kingdom,N/A,Karting
Go-Kart Track,50.6758552,-1.0899462,N/A,United Kingdom,N/A,Karting
Go Kart Track,52.6206544,-2.2451149,N/A,United Kingdom,N/A,Karting
Go Kart Track,52.6205697,-2.2449097,N/A,United Kingdom,N/A,Karting
Hull Karting,53.7534311,-0.2690704,N/A,United Kingdom,N/A,Karting
BUMPs,53.7986664,-0.3225396,N/A,United Kingdom,N/A,Karting
N/A,53.7986851,-0.3225762,N/A,United Kingdom,N/A,Karting
Pit Lane,53.7986304,-0.3225623,N/A,United Kingdom,N/A,Karting
N/A,52.8884041,-1.3868395,N/A,United Kingdom,N/A,Karting
N/A,53.349889,-3.3515013,N/A,United Kingdom,N/A,Karting
West Coast Indoor Go-Karting,54.7071063,-3.5035437,Maryport,United Kingdom,https://www.westcoastkarting.co.uk/,Karting
TeamSport Stockton,54.5710734,-1.2923525,Stockton-on-Tees,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/stockton,Karting
Chequered Flag Karting,53.4995117,-0.0711909,Grimsby,United Kingdom,N/A,Karting
N/A,52.8210974,-1.0370039,N/A,United Kingdom,N/A,Karting
N/A,51.1092195,-0.5307884,N/A,United Kingdom,N/A,Karting
Daytona Tamworth,52.6226762,-1.6411102,N/A,United Kingdom,https://www.daytona.co.uk/venues/tamworth/,Karting
N/A,52.6231648,-1.6416697,N/A,United Kingdom,N/A,Karting
N/A,52.6227271,-1.6410481,N/A,United Kingdom,N/A,Karting
N/A,52.6225625,-1.6416236,N/A,United Kingdom,N/A,Karting
N/A,53.1774348,0.3496522,N/A,United Kingdom,N/A,Karting
Anglia Indoor Karting,52.0679324,1.1110694,Ipswich,United Kingdom,https://www.angliakarting.com/,Karting
N/A,51.0432505,-4.2353057,N/A,United Kingdom,N/A,Karting
N/A,51.3755051,-0.2684191,N/A,United Kingdom,N/A,Karting
N/A,51.3754671,-0.2684469,N/A,United Kingdom,N/A,Karting
N/A,51.3752765,-0.2689767,N/A,United Kingdom,N/A,Karting
N/A,51.3753264,-0.2689495,N/A,United Kingdom,N/A,Karting
Surbiton Raceway,51.3751108,-0.268164,N/A,United Kingdom,https://www.surbiton-raceway.co.uk/,Karting
TeamSport Nottingham,52.9584563,-1.0676629,Nottingham,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/nottingham,Karting
N/A,50.8666025,-3.2383701,N/A,United Kingdom,N/A,Karting
N/A,50.8659178,-3.2393408,N/A,United Kingdom,N/A,Karting
N/A,50.8669715,-3.2386286,N/A,United Kingdom,N/A,Karting
N/A,50.4843525,-5.0119471,N/A,United Kingdom,N/A,Karting
TeamWorks Karting Letchworth,51.9814906,-0.2165603,N/A,United Kingdom,https://www.teamworkskarting.com/locations/letchworth/,Karting
TKM Straight,52.3149231,-0.3681388,N/A,United Kingdom,N/A,Karting
Derek's Corner,52.3153627,-0.3682421,N/A,United Kingdom,N/A,Karting
N/A,52.3160071,-0.3691426,N/A,United Kingdom,N/A,Karting
N/A,53.5251317,-1.3960152,N/A,United Kingdom,N/A,Karting
N/A,52.3598607,-0.1581376,N/A,United Kingdom,N/A,Karting
N/A,52.2952873,0.4790259,N/A,United Kingdom,N/A,Karting
N/A,51.2070792,-3.45929,N/A,United Kingdom,N/A,Karting
St Eval Kart Circuit,50.4839432,-5.0117069,N/A,United Kingdom,https://www.stevalkartcircuit.com/,Karting
N/A,50.483993,-5.0119404,N/A,United Kingdom,N/A,Karting
N/A,51.7143468,-2.9929136,N/A,United Kingdom,N/A,Karting
G-Force Karting,51.7143218,-2.9927932,Pontypool,United Kingdom,http://www.g-forcekarting.co.uk/,Karting
N/A,50.9229216,-0.1949067,N/A,United Kingdom,N/A,Karting
N/A,50.9230692,-0.1951286,N/A,United Kingdom,N/A,Karting
N/A,50.9229465,-0.1948709,N/A,United Kingdom,N/A,Karting
Rally Karting Centre,52.3601274,-0.1579952,Huntingdon,United Kingdom,http://www.rallykartingcentre.co.uk/,Karting
N/A,52.3602038,-0.1576431,N/A,United Kingdom,N/A,Karting
Supa Karts,50.5558947,-3.6666171,N/A,United Kingdom,N/A,Karting
F1 Cars,50.5552418,-3.6667067,N/A,United Kingdom,N/A,Karting
Quad Bikes,50.5555087,-3.6657086,N/A,United Kingdom,N/A,Karting
Revolution Karting,51.5178939,-0.0307004,London,United Kingdom,https://revolutionkarting.com/,Karting
N/A,53.1354605,0.2727744,N/A,United Kingdom,N/A,Karting
Nottingham Raceway,52.8210529,-1.0369833,N/A,United Kingdom,http://www.nottinghamraceway.com/,Karting
Formulakart,53.8384054,-3.056077,N/A,United Kingdom,https://www.formulakart.co.uk/,Karting
Bayford Meadows MKA Circuit,51.3480099,0.7453369,N/A,United Kingdom,N/A,Karting
F1K - Indoor Karting,54.9488619,-1.6357336,Gateshead,United Kingdom,https://www.f1k.co.uk/,Karting
N/A,52.3820946,-0.708669,N/A,United Kingdom,N/A,Karting
Wight Karting,50.7111427,-1.1398825,Ryde,United Kingdom,https://www.wightkarting.co.uk/,Karting
Bedford Autodrome Kart Circuit,52.2350524,-0.4726566,N/A,United Kingdom,N/A,Karting
N/A,53.9206137,-2.8057815,N/A,United Kingdom,N/A,Karting
N/A,53.9206325,-2.8062765,N/A,United Kingdom,N/A,Karting
